subset,filename,prediction
CasualConversationsA,1224_09.MP4,0.01182
CasualConversationsA,1225_02.MP4,0.02107
CasualConversationsA,1225_13.MP4,0.0151
CasualConversationsA,1226_00.MP4,0.1953
CasualConversationsA,1226_02.MP4,0.4258
CasualConversationsA,1227_02.MP4,0.00896
CasualConversationsA,1227_14.MP4,0.008064
CasualConversationsA,1228_02.MP4,0.01001
CasualConversationsA,1228_08.MP4,0.00995
CasualConversationsA,1229_02.MP4,0.4993
CasualConversationsA,1229_08.MP4,0.011475
CasualConversationsA,1230_07.MP4,0.02942
CasualConversationsA,1230_09.MP4,0.009735
CasualConversationsA,1231_02.MP4,0.01932
CasualConversationsA,1231_03.MP4,0.01386
CasualConversationsA,1232_00.MP4,0.01078
CasualConversationsA,1232_02.MP4,0.0104
CasualConversationsA,1233_02.MP4,0.01113
CasualConversationsA,1233_09.MP4,0.01198
CasualConversationsA,1234_07.MP4,0.01127
CasualConversationsA,1234_11.MP4,0.01243
CasualConversationsA,1235_02.MP4,0.00805
CasualConversationsA,1235_09.MP4,0.007835
CasualConversationsA,1236_02.MP4,0.02003
CasualConversationsA,1236_09.MP4,0.012314
CasualConversationsA,1237_02.MP4,0.006573
CasualConversationsA,1237_13.MP4,0.06018
CasualConversationsA,1238_02.MP4,0.00716
CasualConversationsA,1238_13.MP4,0.00854
CasualConversationsA,1239_00.MP4,0.0133
CasualConversationsA,1239_02.MP4,0.1361
CasualConversationsA,1240_02.MP4,0.01054
CasualConversationsA,1240_08.MP4,0.01193
CasualConversationsA,1241_02.MP4,0.00586
CasualConversationsA,1241_03.MP4,0.015274
CasualConversationsA,1242_02.MP4,0.0091
CasualConversationsA,1242_10.MP4,0.00921
CasualConversationsA,1243_02.MP4,0.00756
CasualConversationsA,1243_14.MP4,0.01007
CasualConversationsA,1244_07.MP4,0.01065
CasualConversationsA,1244_13.MP4,0.00819
CasualConversationsA,1245_01.MP4,0.0083
CasualConversationsA,1245_02.MP4,0.007282
CasualConversationsA,1246_00.MP4,0.014305
CasualConversationsA,1246_02.MP4,0.03958
CasualConversationsA,1247_00.MP4,0.00998
CasualConversationsA,1247_02.MP4,0.0112
CasualConversationsA,1248_02.MP4,0.00856
CasualConversationsA,1248_08.MP4,0.00879
CasualConversationsA,1249_08.MP4,0.00786
CasualConversationsA,1249_14.MP4,0.00738
CasualConversationsA,1250_07.MP4,0.01123
CasualConversationsA,1250_09.MP4,0.0096
CasualConversationsA,1251_02.MP4,0.01079
CasualConversationsA,1251_08.MP4,0.01125
CasualConversationsA,1252_02.MP4,0.007183
CasualConversationsA,1252_04.MP4,0.013824
CasualConversationsA,1253_00.MP4,0.01034
CasualConversationsA,1253_02.MP4,0.00845
CasualConversationsA,1254_01.MP4,0.02966
CasualConversationsA,1254_07.MP4,0.04092
CasualConversationsA,1255_02.MP4,0.008125
CasualConversationsA,1255_13.MP4,0.006905
CasualConversationsA,1256_01.MP4,0.006676
CasualConversationsA,1256_02.MP4,0.007015
CasualConversationsA,1257_02.MP4,0.01146
CasualConversationsA,1257_08.MP4,0.00593
CasualConversationsA,1258_02.MP4,0.013535
CasualConversationsA,1258_04.MP4,0.06635
CasualConversationsA,1259_03.MP4,0.00873
CasualConversationsA,1259_08.MP4,0.011635
CasualConversationsA,1260_01.MP4,0.0111
CasualConversationsA,1260_03.MP4,0.11554
CasualConversationsA,1261_02.MP4,0.2432
CasualConversationsA,1261_08.MP4,0.8296
CasualConversationsA,1262_00.MP4,0.01038
CasualConversationsA,1262_07.MP4,0.00945
CasualConversationsA,1263_02.MP4,0.1924
CasualConversationsA,1263_11.MP4,0.00895
CasualConversationsA,1264_01.MP4,0.01231
CasualConversationsA,1264_02.MP4,0.1476
CasualConversationsA,1265_02.MP4,0.0124
CasualConversationsA,1265_09.MP4,0.01097
CasualConversationsA,1266_01.MP4,0.012955
CasualConversationsA,1266_02.MP4,0.5293
CasualConversationsA,1267_00.MP4,0.01319
CasualConversationsA,1267_01.MP4,0.05594
CasualConversationsA,1268_02.MP4,0.2205
CasualConversationsA,1268_04.MP4,0.007587
CasualConversationsA,1269_02.MP4,0.1875
CasualConversationsA,1269_11.MP4,0.007706
CasualConversationsA,1270_01.MP4,0.007515
CasualConversationsA,1270_02.MP4,0.07605
CasualConversationsA,1271_02.MP4,0.5938
CasualConversationsA,1271_08.MP4,0.009865
CasualConversationsA,1272_02.MP4,0.01057
CasualConversationsA,1272_04.MP4,0.008675
CasualConversationsA,1273_02.MP4,0.413
CasualConversationsA,1273_13.MP4,0.01121
CasualConversationsA,1274_02.MP4,0.05853
CasualConversationsA,1274_13.MP4,0.00967
CasualConversationsA,1275_02.MP4,0.008026
CasualConversationsA,1275_04.MP4,0.01147
CasualConversationsA,1276_02.MP4,0.007347
CasualConversationsA,1276_04.MP4,0.01113
CasualConversationsA,1277_07.MP4,0.0158
CasualConversationsA,1277_08.MP4,0.01392
CasualConversationsA,1278_07.MP4,0.637
CasualConversationsA,1278_11.MP4,0.009834
CasualConversationsA,1279_00.MP4,0.0087
CasualConversationsA,1279_07.MP4,0.009056
CasualConversationsA,1280_00.MP4,0.01162
CasualConversationsA,1280_02.MP4,0.01019
CasualConversationsA,1281_06.MP4,0.00937
CasualConversationsA,1281_13.MP4,0.00803
CasualConversationsA,1282_00.MP4,0.01223
CasualConversationsA,1282_10.MP4,0.0109
CasualConversationsA,1283_00.MP4,0.00853
CasualConversationsA,1283_07.MP4,0.00868
CasualConversationsA,1284_02.MP4,0.00624
CasualConversationsA,1284_13.MP4,0.009514
CasualConversationsA,1285_01.MP4,0.2954
CasualConversationsA,1285_07.MP4,0.08307
CasualConversationsA,1286_02.MP4,0.01904
CasualConversationsA,1286_09.MP4,0.0082
CasualConversationsA,1287_02.MP4,0.00868
CasualConversationsA,1287_08.MP4,0.009766
CasualConversationsA,1288_02.MP4,0.012115
CasualConversationsA,1288_09.MP4,0.0094
CasualConversationsA,1289_01.MP4,0.007812
CasualConversationsA,1289_02.MP4,0.0085
CasualConversationsA,1290_07.MP4,0.014465
CasualConversationsA,1290_13.MP4,0.009
CasualConversationsA,1291_02.MP4,0.010635
CasualConversationsA,1291_08.MP4,0.00758
CasualConversationsA,1292_02.MP4,0.00884
CasualConversationsA,1292_11.MP4,0.00746
CasualConversationsA,1293_02.MP4,0.00756
CasualConversationsA,1293_14.MP4,0.00766
CasualConversationsA,1294_02.MP4,0.01923
CasualConversationsA,1294_10.MP4,0.010254
CasualConversationsA,1295_01.MP4,0.01935
CasualConversationsA,1295_02.MP4,0.01915
CasualConversationsA,1296_00.MP4,0.009415
CasualConversationsA,1296_02.MP4,0.00974
CasualConversationsA,1297_01.MP4,0.00831
CasualConversationsA,1297_02.MP4,0.011635
CasualConversationsA,1298_02.MP4,0.00735
CasualConversationsA,1298_09.MP4,0.009796
CasualConversationsA,1299_02.MP4,0.007576
CasualConversationsA,1299_11.MP4,0.007473
CasualConversationsA,1300_02.MP4,0.0463
CasualConversationsA,1300_09.MP4,0.006416
CasualConversationsA,1301_02.MP4,0.01355
CasualConversationsA,1301_11.MP4,0.01173
CasualConversationsA,1302_00.MP4,0.00954
CasualConversationsA,1302_02.MP4,0.14
CasualConversationsA,1303_02.MP4,0.00998
CasualConversationsA,1303_03.MP4,0.00862
CasualConversationsA,1304_02.MP4,0.3765
CasualConversationsA,1304_09.MP4,0.00786
CasualConversationsA,1305_00.MP4,0.01519
CasualConversationsA,1305_07.MP4,0.01369
CasualConversationsA,1306_02.MP4,0.1156
CasualConversationsA,1306_13.MP4,0.01177
CasualConversationsA,1307_02.MP4,0.01107
CasualConversationsA,1307_13.MP4,0.00881
CasualConversationsA,1308_02.MP4,0.0126
CasualConversationsA,1308_10.MP4,0.0082
CasualConversationsA,1309_02.MP4,0.00949
CasualConversationsA,1309_04.MP4,0.009155
CasualConversationsA,1310_02.MP4,0.0094
CasualConversationsA,1310_11.MP4,0.01071
CasualConversationsA,1311_00.MP4,0.012085
CasualConversationsA,1311_02.MP4,0.01173
CasualConversationsA,1312_02.MP4,0.00966
CasualConversationsA,1312_14.MP4,0.00797
CasualConversationsA,1313_02.MP4,0.2362
CasualConversationsA,1313_13.MP4,0.012856
CasualConversationsA,1314_02.MP4,0.01143
CasualConversationsA,1314_03.MP4,0.0171
CasualConversationsA,1315_02.MP4,0.01146
CasualConversationsA,1315_13.MP4,0.01061
CasualConversationsA,1316_02.MP4,0.01177
CasualConversationsA,1316_03.MP4,0.01758
CasualConversationsA,1317_02.MP4,0.007195
CasualConversationsA,1317_09.MP4,0.008255
CasualConversationsA,1318_03.MP4,0.00961
CasualConversationsA,1318_05.MP4,0.00928
CasualConversationsA,1319_02.MP4,0.02072
CasualConversationsA,1319_13.MP4,0.01099
CasualConversationsA,1320_02.MP4,0.01203
CasualConversationsA,1320_13.MP4,0.00865
CasualConversationsA,1321_02.MP4,0.0086
CasualConversationsA,1321_13.MP4,0.00923
CasualConversationsA,1322_02.MP4,0.02252
CasualConversationsA,1322_03.MP4,0.02098
CasualConversationsA,1323_02.MP4,0.01639
CasualConversationsA,1323_09.MP4,0.01909
CasualConversationsA,1324_02.MP4,0.00806
CasualConversationsA,1324_11.MP4,0.008675
CasualConversationsA,1325_02.MP4,0.818
CasualConversationsA,1325_09.MP4,0.012825
CasualConversationsA,1326_02.MP4,0.02037
CasualConversationsA,1326_11.MP4,0.01068
CasualConversationsA,1327_02.MP4,0.01448
CasualConversationsA,1327_04.MP4,0.01538
CasualConversationsA,1328_07.MP4,0.011375
CasualConversationsA,1328_14.MP4,0.01167
CasualConversationsA,1329_00.MP4,0.01014
CasualConversationsA,1329_02.MP4,0.0561
CasualConversationsA,1330_01.MP4,0.00931
CasualConversationsA,1330_02.MP4,0.10516
CasualConversationsA,1331_09.MP4,0.01309
CasualConversationsA,1331_12.MP4,0.01173
CasualConversationsA,1332_00.MP4,0.01227
CasualConversationsA,1332_01.MP4,0.01377
CasualConversationsA,1333_00.MP4,0.00937
CasualConversationsA,1333_01.MP4,0.01237
CasualConversationsA,1334_02.MP4,0.010574
CasualConversationsA,1334_08.MP4,0.007866
CasualConversationsA,1335_01.MP4,0.00844
CasualConversationsA,1335_02.MP4,0.00847
CasualConversationsA,1336_01.MP4,0.007904
CasualConversationsA,1336_02.MP4,0.007236
CasualConversationsA,1337_01.MP4,0.01656
CasualConversationsA,1337_02.MP4,0.01108
CasualConversationsA,1338_02.MP4,0.00795
CasualConversationsA,1338_03.MP4,0.01024
CasualConversationsA,1339_04.MP4,0.06415
CasualConversationsA,1339_05.MP4,0.0118
CasualConversationsA,1340_01.MP4,0.0097
CasualConversationsA,1340_02.MP4,0.009094
CasualConversationsA,1341_02.MP4,0.01267
CasualConversationsA,1341_11.MP4,0.01056
CasualConversationsA,1342_07.MP4,0.0122
CasualConversationsA,1342_09.MP4,0.01132
CasualConversationsA,1343_07.MP4,0.015366
CasualConversationsA,1343_14.MP4,0.0089
CasualConversationsA,1344_02.MP4,0.02016
CasualConversationsA,1344_10.MP4,0.01187
CasualConversationsA,1345_02.MP4,0.1227
CasualConversationsA,1345_03.MP4,0.1149
CasualConversationsA,1346_02.MP4,0.007587
CasualConversationsA,1346_10.MP4,0.00807
CasualConversationsA,1347_02.MP4,0.00758
CasualConversationsA,1347_04.MP4,0.01084
CasualConversationsA,1348_00.MP4,0.01326
CasualConversationsA,1348_02.MP4,0.01386
CasualConversationsA,1349_00.MP4,0.01209
CasualConversationsA,1349_02.MP4,0.00792
CasualConversationsA,1350_02.MP4,0.008896
CasualConversationsA,1350_14.MP4,0.0118
CasualConversationsA,1351_01.MP4,0.00943
CasualConversationsA,1351_02.MP4,0.01257
CasualConversationsA,1352_01.MP4,0.00873
CasualConversationsA,1352_02.MP4,0.01168
CasualConversationsA,1353_02.MP4,0.025
CasualConversationsA,1353_09.MP4,0.009605
CasualConversationsA,1354_07.MP4,0.00723
CasualConversationsA,1354_10.MP4,0.006405
CasualConversationsA,1355_02.MP4,0.00957
CasualConversationsA,1355_09.MP4,0.011536
CasualConversationsA,1356_02.MP4,0.06033
CasualConversationsA,1356_03.MP4,0.01616
CasualConversationsA,1357_02.MP4,0.00678
CasualConversationsA,1357_10.MP4,0.007755
CasualConversationsA,1358_02.MP4,0.007088
CasualConversationsA,1358_09.MP4,0.00899
CasualConversationsA,1359_01.MP4,0.00857
CasualConversationsA,1359_02.MP4,0.007263
CasualConversationsA,1360_02.MP4,0.04074
CasualConversationsA,1360_10.MP4,0.01027
CasualConversationsA,1361_00.MP4,0.007416
CasualConversationsA,1361_07.MP4,0.006775
CasualConversationsA,1362_02.MP4,0.008095
CasualConversationsA,1362_14.MP4,0.009796
CasualConversationsA,1363_02.MP4,0.007416
CasualConversationsA,1363_08.MP4,0.01212
CasualConversationsA,1364_02.MP4,0.01039
CasualConversationsA,1364_13.MP4,0.011345
CasualConversationsA,1365_02.MP4,0.0099
CasualConversationsA,1365_08.MP4,0.008316
CasualConversationsA,1366_02.MP4,0.008606
CasualConversationsA,1366_03.MP4,0.01522
CasualConversationsA,1367_02.MP4,0.01236
CasualConversationsA,1367_03.MP4,0.0614
CasualConversationsA,1368_02.MP4,0.01376
CasualConversationsA,1368_09.MP4,0.010216
CasualConversationsA,1369_02.MP4,0.0099
CasualConversationsA,1369_11.MP4,0.00722
CasualConversationsA,1370_03.MP4,0.01527
CasualConversationsA,1370_10.MP4,0.00928
CasualConversationsA,1371_02.MP4,0.01761
CasualConversationsA,1371_09.MP4,0.012314
CasualConversationsA,1372_01.MP4,0.02289
CasualConversationsA,1372_02.MP4,0.02977
CasualConversationsA,1373_00.MP4,0.01174
CasualConversationsA,1373_02.MP4,0.00839
CasualConversationsA,1374_02.MP4,0.01533
CasualConversationsA,1374_13.MP4,0.0099
CasualConversationsA,1375_02.MP4,0.00958
CasualConversationsA,1375_03.MP4,0.00912
CasualConversationsA,1376_02.MP4,0.00843
CasualConversationsA,1376_04.MP4,0.03418
CasualConversationsA,1377_02.MP4,0.005775
CasualConversationsA,1377_04.MP4,0.007607
CasualConversationsA,1378_02.MP4,0.013954
CasualConversationsA,1378_14.MP4,0.00926
CasualConversationsA,1379_02.MP4,0.00806
CasualConversationsA,1379_11.MP4,0.00783
CasualConversationsA,1380_01.MP4,0.008316
CasualConversationsA,1380_13.MP4,0.00921
CasualConversationsA,1381_01.MP4,0.00909
CasualConversationsA,1381_07.MP4,0.009735
CasualConversationsA,1382_02.MP4,0.01521
CasualConversationsA,1382_14.MP4,0.01156
CasualConversationsA,1383_02.MP4,0.01339
CasualConversationsA,1383_04.MP4,0.01762
CasualConversationsA,1384_02.MP4,0.00854
CasualConversationsA,1384_10.MP4,0.009445
CasualConversationsA,1385_02.MP4,0.01048
CasualConversationsA,1385_03.MP4,0.01025
CasualConversationsA,1386_01.MP4,0.00895
CasualConversationsA,1386_02.MP4,0.01055
CasualConversationsA,1387_02.MP4,0.02399
CasualConversationsA,1387_10.MP4,0.01767
CasualConversationsA,1388_00.MP4,0.01548
CasualConversationsA,1388_02.MP4,0.03528
CasualConversationsA,1389_02.MP4,0.007393
CasualConversationsA,1389_08.MP4,0.00981
CasualConversationsA,1390_02.MP4,0.00469
CasualConversationsA,1390_08.MP4,0.006935
CasualConversationsA,1391_10.MP4,0.03995
CasualConversationsA,1391_13.MP4,0.00865
CasualConversationsA,1392_02.MP4,0.01111
CasualConversationsA,1392_14.MP4,0.00968
CasualConversationsA,1393_00.MP4,0.00922
CasualConversationsA,1393_02.MP4,0.01005
CasualConversationsA,1394_07.MP4,0.00807
CasualConversationsA,1394_11.MP4,0.00888
CasualConversationsA,1395_00.MP4,0.0724
CasualConversationsA,1395_02.MP4,0.01016
CasualConversationsA,1396_02.MP4,0.00716
CasualConversationsA,1396_10.MP4,0.007385
CasualConversationsA,1397_02.MP4,0.012344
CasualConversationsA,1397_04.MP4,0.01955
CasualConversationsA,1398_01.MP4,0.01779
CasualConversationsA,1398_08.MP4,0.0092
CasualConversationsA,1399_01.MP4,0.01515
CasualConversationsA,1399_08.MP4,0.007633
CasualConversationsA,1400_04.MP4,0.00965
CasualConversationsA,1400_06.MP4,0.0119
CasualConversationsA,1401_02.MP4,0.009
CasualConversationsA,1401_14.MP4,0.00933
CasualConversationsA,1402_02.MP4,0.007523
CasualConversationsA,1402_03.MP4,0.0087
CasualConversationsA,1403_02.MP4,0.00852
CasualConversationsA,1403_04.MP4,0.03183
CasualConversationsA,1404_07.MP4,0.01236
CasualConversationsA,1404_10.MP4,0.01113
CasualConversationsA,1405_09.MP4,0.00798
CasualConversationsA,1405_12.MP4,0.007713
CasualConversationsA,1406_01.MP4,0.010666
CasualConversationsA,1406_02.MP4,0.0096
CasualConversationsA,1407_01.MP4,0.00913
CasualConversationsA,1407_02.MP4,0.01304
CasualConversationsA,1408_01.MP4,0.008156
CasualConversationsA,1408_02.MP4,0.006752
CasualConversationsA,1409_02.MP4,0.01122
CasualConversationsA,1409_13.MP4,0.01317
CasualConversationsA,1410_00.MP4,0.01001
CasualConversationsA,1410_02.MP4,0.01434
CasualConversationsA,1411_07.MP4,0.01068
CasualConversationsA,1411_08.MP4,0.01216
CasualConversationsA,1412_02.MP4,0.0139
CasualConversationsA,1412_08.MP4,0.01007
CasualConversationsA,1413_02.MP4,0.006947
CasualConversationsA,1413_09.MP4,0.00931
CasualConversationsA,1414_09.MP4,0.00926
CasualConversationsA,1414_14.MP4,0.01252
CasualConversationsA,1415_02.MP4,0.00791
CasualConversationsA,1415_14.MP4,0.00794
CasualConversationsA,1416_02.MP4,0.0095
CasualConversationsA,1416_13.MP4,0.007504
CasualConversationsA,1417_02.MP4,0.03143
CasualConversationsA,1417_03.MP4,0.01639
CasualConversationsA,1418_02.MP4,0.01229
CasualConversationsA,1418_04.MP4,0.01794
CasualConversationsA,1419_02.MP4,0.02008
CasualConversationsA,1419_04.MP4,0.01883
CasualConversationsA,1420_02.MP4,0.2125
CasualConversationsA,1420_14.MP4,0.03003
CasualConversationsA,1421_02.MP4,0.01685
CasualConversationsA,1421_08.MP4,0.0187
CasualConversationsA,1422_00.MP4,0.00828
CasualConversationsA,1422_01.MP4,0.009605
CasualConversationsA,1423_01.MP4,0.01202
CasualConversationsA,1423_05.MP4,0.00954
CasualConversationsA,1424_01.MP4,0.013565
CasualConversationsA,1424_04.MP4,0.007572
CasualConversationsA,1425_06.MP4,0.007233
CasualConversationsA,1425_09.MP4,0.009735
CasualConversationsA,1426_01.MP4,0.05252
CasualConversationsA,1426_08.MP4,0.011826
CasualConversationsA,1427_02.MP4,0.007416
CasualConversationsA,1427_12.MP4,0.00896
CasualConversationsA,1428_01.MP4,0.02647
CasualConversationsA,1428_03.MP4,0.01357
CasualConversationsA,1429_01.MP4,0.013504
CasualConversationsA,1429_12.MP4,0.01805
CasualConversationsA,1430_01.MP4,0.007965
CasualConversationsA,1430_12.MP4,0.011444
CasualConversationsA,1431_00.MP4,0.00889
CasualConversationsA,1431_01.MP4,0.0095
CasualConversationsA,1432_01.MP4,0.009254
CasualConversationsA,1432_05.MP4,0.00908
CasualConversationsA,1433_01.MP4,0.010994
CasualConversationsA,1433_07.MP4,0.09814
CasualConversationsA,1434_01.MP4,0.00865
CasualConversationsA,1434_04.MP4,0.00883
CasualConversationsA,1435_01.MP4,0.01351
CasualConversationsA,1435_07.MP4,0.00964
CasualConversationsA,1436_01.MP4,0.01001
CasualConversationsA,1436_09.MP4,0.00878
CasualConversationsA,1437_01.MP4,0.01073
CasualConversationsA,1437_11.MP4,0.02248
CasualConversationsA,1438_00.MP4,0.01134
CasualConversationsA,1438_01.MP4,0.00949
CasualConversationsA,1439_01.MP4,0.00914
CasualConversationsA,1439_11.MP4,0.01741
CasualConversationsA,1440_01.MP4,0.00975
CasualConversationsA,1440_03.MP4,0.00944
CasualConversationsA,1441_01.MP4,0.01162
CasualConversationsA,1441_03.MP4,0.01133
CasualConversationsA,1442_01.MP4,0.01345
CasualConversationsA,1442_07.MP4,0.007793
CasualConversationsA,1443_00.MP4,0.00861
CasualConversationsA,1443_01.MP4,0.00807
