subset,filename,prediction
CasualConversationsA,1782_07.MP4,0.9655172413793104
CasualConversationsA,1782_10.MP4,1.0
CasualConversationsA,1330_01.MP4,0.9666666666666667
CasualConversationsA,1330_02.MP4,0.7666666666666667
CasualConversationsM,1036_03.MP4,0.8333333333333334
CasualConversationsM,1036_04.MP4,0.9666666666666667
CasualConversationsM,1135_01.MP4,0.13333333333333333
CasualConversationsM,1135_09.MP4,0.8333333333333334
CasualConversationsA,1349_00.MP4,1.0
CasualConversationsA,1349_02.MP4,1.0
CasualConversationsM,0709_00.MP4,1.0
CasualConversationsM,0709_03.MP4,1.0
CasualConversationsA,1491_00.MP4,1.0
CasualConversationsA,1491_02.MP4,1.0
CasualConversationsA,1681_01.MP4,1.0
CasualConversationsA,1681_12.MP4,1.0
CasualConversationsH,1531_08.MP4,0.9333333333333333
CasualConversationsH,1531_11.MP4,0.9666666666666667
CasualConversationsA,1702_02.MP4,0.9666666666666667
CasualConversationsA,1702_03.MP4,0.7931034482758621
CasualConversationsH,1206_07.MP4,1.0
CasualConversationsH,1206_08.MP4,1.0
CasualConversationsA,1183_02.MP4,0.4666666666666667
CasualConversationsA,1183_13.MP4,0.9666666666666667
CasualConversationsH,1624_06.MP4,1.0
CasualConversationsH,1624_07.MP4,1.0
CasualConversationsA,1823_02.MP4,0.9655172413793104
CasualConversationsA,1823_03.MP4,0.9285714285714286
CasualConversationsA,1581_07.MP4,0.9666666666666667
CasualConversationsA,1581_10.MP4,1.0
CasualConversationsA,1899_02.MP4,0.9
CasualConversationsA,1899_09.MP4,1.0
CasualConversationsA,1468_02.MP4,0.06666666666666667
CasualConversationsA,1468_09.MP4,1.0
CasualConversationsH,1597_02.MP4,0.8
CasualConversationsH,1597_08.MP4,0.9
CasualConversationsA,1638_02.MP4,0.9666666666666667
CasualConversationsA,1638_13.MP4,0.9666666666666667
CasualConversationsA,1995_00.MP4,0.9666666666666667
CasualConversationsA,1995_07.MP4,0.9
CasualConversationsA,1789_03.MP4,0.8620689655172413
CasualConversationsA,1789_07.MP4,0.9666666666666667
CasualConversationsA,1443_00.MP4,1.0
CasualConversationsA,1443_01.MP4,1.0
CasualConversationsM,1045_02.MP4,1.0
CasualConversationsM,1045_09.MP4,1.0
CasualConversationsA,1230_07.MP4,1.0
CasualConversationsA,1230_09.MP4,1.0
CasualConversationsM,0985_02.MP4,1.0
CasualConversationsM,0985_04.MP4,0.9666666666666667
CasualConversationsA,1996_07.MP4,0.9666666666666667
CasualConversationsA,1996_10.MP4,0.9333333333333333
CasualConversationsH,1268_00.MP4,1.0
CasualConversationsH,1268_02.MP4,1.0
CasualConversationsH,1284_02.MP4,0.6896551724137931
CasualConversationsH,1284_14.MP4,0.9
CasualConversationsA,1870_02.MP4,0.4
CasualConversationsA,1870_13.MP4,0.8666666666666667
CasualConversationsH,1181_02.MP4,1.0
CasualConversationsH,1181_14.MP4,0.9
CasualConversationsA,1816_02.MP4,1.0
CasualConversationsA,1816_10.MP4,1.0
CasualConversationsH,1508_00.MP4,1.0
CasualConversationsH,1508_02.MP4,1.0
CasualConversationsH,1212_01.MP4,0.5333333333333333
CasualConversationsH,1212_02.MP4,0.9666666666666667
CasualConversationsH,1610_04.MP4,0.782608695652174
CasualConversationsH,1610_12.MP4,0.9666666666666667
CasualConversationsA,1574_02.MP4,1.0
CasualConversationsA,1574_10.MP4,1.0
CasualConversationsA,1848_02.MP4,0.8333333333333334
CasualConversationsA,1848_13.MP4,0.6666666666666666
CasualConversationsH,1535_01.MP4,1.0
CasualConversationsH,1535_02.MP4,0.3333333333333333
CasualConversationsA,1618_02.MP4,0.9666666666666667
CasualConversationsA,1618_08.MP4,0.9666666666666667
CasualConversationsA,1758_02.MP4,0.9666666666666667
CasualConversationsA,1758_13.MP4,0.9
CasualConversationsH,1440_02.MP4,0.9
CasualConversationsH,1440_07.MP4,0.6896551724137931
CasualConversationsA,1412_02.MP4,0.7333333333333333
CasualConversationsA,1412_08.MP4,0.7333333333333333
CasualConversationsA,1792_02.MP4,1.0
CasualConversationsA,1792_08.MP4,0.7931034482758621
CasualConversationsA,1333_00.MP4,1.0
CasualConversationsA,1333_01.MP4,0.9
CasualConversationsH,1615_02.MP4,1.0
CasualConversationsH,1615_09.MP4,1.0
CasualConversationsA,1773_02.MP4,0.9333333333333333
CasualConversationsA,1773_13.MP4,1.0
CasualConversationsA,1923_00.MP4,1.0
CasualConversationsA,1923_11.MP4,1.0
CasualConversationsA,1767_07.MP4,0.9333333333333333
CasualConversationsA,1767_09.MP4,1.0
CasualConversationsM,0587_01.MP4,1.0
CasualConversationsM,0587_12.MP4,0.9166666666666666
CasualConversationsH,1551_01.MP4,1.0
CasualConversationsH,1551_07.MP4,1.0
CasualConversationsA,1935_07.MP4,0.9333333333333333
CasualConversationsA,1935_09.MP4,1.0
CasualConversationsA,1630_02.MP4,0.9333333333333333
CasualConversationsA,1630_11.MP4,1.0
CasualConversationsA,1830_02.MP4,1.0
CasualConversationsA,1830_13.MP4,1.0
CasualConversationsA,1495_02.MP4,0.9666666666666667
CasualConversationsA,1495_09.MP4,0.9666666666666667
CasualConversationsH,1571_00.MP4,1.0
CasualConversationsH,1571_08.MP4,0.7931034482758621
CasualConversationsH,1599_00.MP4,0.9310344827586207
CasualConversationsH,1599_12.MP4,0.4666666666666667
CasualConversationsA,1219_02.MP4,0.7
CasualConversationsA,1219_04.MP4,0.7666666666666667
CasualConversationsM,0756_06.MP4,1.0
CasualConversationsM,0756_07.MP4,1.0
CasualConversationsA,1777_02.MP4,0.9666666666666667
CasualConversationsA,1777_11.MP4,1.0
CasualConversationsH,1366_02.MP4,1.0
CasualConversationsH,1366_09.MP4,0.8
CasualConversationsA,1326_02.MP4,0.9285714285714286
CasualConversationsA,1326_11.MP4,0.8666666666666667
CasualConversationsM,0647_01.MP4,1.0
CasualConversationsM,0647_05.MP4,1.0
CasualConversationsM,0569_04.MP4,0.7037037037037037
CasualConversationsM,0569_06.MP4,1.0
CasualConversationsH,1410_02.MP4,1.0
CasualConversationsH,1410_03.MP4,0.75
CasualConversationsA,1699_02.MP4,1.0
CasualConversationsA,1699_14.MP4,1.0
CasualConversationsM,0906_04.MP4,1.0
CasualConversationsM,0906_06.MP4,1.0
CasualConversationsA,1663_00.MP4,1.0
CasualConversationsA,1663_07.MP4,0.9666666666666667
CasualConversationsM,0597_01.MP4,1.0
CasualConversationsM,0597_04.MP4,1.0
CasualConversationsH,1394_02.MP4,1.0
CasualConversationsH,1394_14.MP4,1.0
CasualConversationsA,1800_07.MP4,0.9
CasualConversationsA,1800_14.MP4,1.0
CasualConversationsA,1696_02.MP4,1.0
CasualConversationsA,1696_04.MP4,1.0
CasualConversationsA,1790_03.MP4,0.9375
CasualConversationsA,1790_04.MP4,0.8
CasualConversationsH,1443_07.MP4,1.0
CasualConversationsH,1443_12.MP4,0.9666666666666667
CasualConversationsH,1244_02.MP4,1.0
CasualConversationsH,1244_09.MP4,1.0
CasualConversationsA,1357_02.MP4,0.5333333333333333
CasualConversationsA,1357_10.MP4,1.0
CasualConversationsM,0543_01.MP4,0.9285714285714286
CasualConversationsM,0543_05.MP4,1.0
CasualConversationsM,0695_02.MP4,1.0
CasualConversationsM,0695_06.MP4,1.0
CasualConversationsA,1441_01.MP4,0.9666666666666667
CasualConversationsA,1441_03.MP4,1.0
CasualConversationsM,0760_06.MP4,1.0
CasualConversationsM,0760_09.MP4,0.8666666666666667
CasualConversationsM,0525_02.MP4,1.0
CasualConversationsM,0525_08.MP4,0.7931034482758621
CasualConversationsA,1742_04.MP4,0.9333333333333333
CasualConversationsA,1742_07.MP4,0.9310344827586207
CasualConversationsH,1534_03.MP4,1.0
CasualConversationsH,1534_13.MP4,0.9473684210526315
CasualConversationsA,1179_01.MP4,1.0
CasualConversationsA,1179_02.MP4,0.9
CasualConversationsA,1423_01.MP4,1.0
CasualConversationsA,1423_05.MP4,1.0
CasualConversationsA,1874_02.MP4,0.7333333333333333
CasualConversationsA,1874_10.MP4,1.0
CasualConversationsA,1242_02.MP4,1.0
CasualConversationsA,1242_10.MP4,1.0
CasualConversationsA,1307_02.MP4,0.3333333333333333
CasualConversationsA,1307_13.MP4,0.16666666666666666
CasualConversationsA,1386_01.MP4,1.0
CasualConversationsA,1386_02.MP4,1.0
CasualConversationsM,1107_02.MP4,0.6666666666666666
CasualConversationsM,1107_08.MP4,0.5714285714285714
CasualConversationsA,1665_07.MP4,1.0
CasualConversationsA,1665_11.MP4,1.0
CasualConversationsA,1985_01.MP4,1.0
CasualConversationsA,1985_02.MP4,1.0
CasualConversationsM,0529_01.MP4,1.0
CasualConversationsM,0529_08.MP4,0.6206896551724138
CasualConversationsA,1843_02.MP4,1.0
CasualConversationsA,1843_13.MP4,1.0
CasualConversationsH,1175_02.MP4,0.9
CasualConversationsH,1175_08.MP4,0.9310344827586207
CasualConversationsM,1051_10.MP4,0.8333333333333334
CasualConversationsM,1051_14.MP4,0.6666666666666666
CasualConversationsA,1611_02.MP4,1.0
CasualConversationsA,1611_11.MP4,1.0
CasualConversationsH,1520_02.MP4,1.0
CasualConversationsH,1520_13.MP4,1.0
CasualConversationsH,1525_07.MP4,1.0
CasualConversationsH,1525_11.MP4,1.0
CasualConversationsA,1909_02.MP4,1.0
CasualConversationsA,1909_09.MP4,1.0
CasualConversationsA,1627_00.MP4,1.0
CasualConversationsA,1627_07.MP4,1.0
CasualConversationsM,0628_01.MP4,0.9
CasualConversationsM,0628_09.MP4,0.03333333333333333
CasualConversationsH,1474_03.MP4,0.9310344827586207
CasualConversationsH,1474_10.MP4,0.27586206896551724
CasualConversationsM,1062_02.MP4,0.6
CasualConversationsM,1062_04.MP4,0.9666666666666667
CasualConversationsM,0692_01.MP4,0.9310344827586207
CasualConversationsM,0692_05.MP4,0.9666666666666667
CasualConversationsM,0671_01.MP4,1.0
CasualConversationsM,0671_05.MP4,1.0
CasualConversationsA,1898_01.MP4,0.9666666666666667
CasualConversationsA,1898_07.MP4,1.0
CasualConversationsA,1676_02.MP4,0.9
CasualConversationsA,1676_14.MP4,0.8
CasualConversationsA,1828_07.MP4,1.0
CasualConversationsA,1828_09.MP4,1.0
CasualConversationsM,1004_00.MP4,0.9666666666666667
CasualConversationsM,1004_13.MP4,0.8
CasualConversationsA,1660_00.MP4,1.0
CasualConversationsA,1660_02.MP4,0.26666666666666666
CasualConversationsM,0593_01.MP4,1.0
CasualConversationsM,0593_05.MP4,1.0
CasualConversationsA,1621_02.MP4,1.0
CasualConversationsA,1621_09.MP4,1.0
CasualConversationsH,1558_04.MP4,0.9666666666666667
CasualConversationsH,1558_11.MP4,0.9333333333333333
CasualConversationsA,1490_02.MP4,1.0
CasualConversationsA,1490_10.MP4,1.0
CasualConversationsH,1509_02.MP4,0.9666666666666667
CasualConversationsH,1509_09.MP4,1.0
CasualConversationsA,1163_02.MP4,0.4827586206896552
CasualConversationsA,1163_14.MP4,0.36666666666666664
CasualConversationsH,1415_02.MP4,0.9473684210526315
CasualConversationsH,1415_10.MP4,1.0
CasualConversationsA,1296_00.MP4,1.0
CasualConversationsA,1296_02.MP4,0.896551724137931
CasualConversationsH,1598_00.MP4,0.9666666666666667
CasualConversationsH,1598_10.MP4,0.9333333333333333
CasualConversationsM,0960_03.MP4,0.9615384615384616
CasualConversationsM,0960_04.MP4,1.0
CasualConversationsA,1245_01.MP4,1.0
CasualConversationsA,1245_02.MP4,1.0
CasualConversationsA,1808_12.MP4,1.0
CasualConversationsA,1808_14.MP4,1.0
CasualConversationsA,1892_02.MP4,0.8666666666666667
CasualConversationsA,1892_14.MP4,0.8
CasualConversationsH,1386_02.MP4,1.0
CasualConversationsH,1386_13.MP4,0.9642857142857143
CasualConversationsH,1198_02.MP4,1.0
CasualConversationsH,1198_14.MP4,1.0
CasualConversationsH,1450_04.MP4,1.0
CasualConversationsH,1450_06.MP4,1.0
CasualConversationsM,0662_01.MP4,1.0
CasualConversationsM,0662_11.MP4,0.32142857142857145
CasualConversationsM,0741_05.MP4,1.0
CasualConversationsM,0741_06.MP4,1.0
CasualConversationsA,1868_02.MP4,0.9666666666666667
CasualConversationsA,1868_04.MP4,0.9666666666666667
CasualConversationsA,1674_00.MP4,1.0
CasualConversationsA,1674_02.MP4,0.9666666666666667
CasualConversationsA,1798_07.MP4,0.9666666666666667
CasualConversationsA,1798_10.MP4,1.0
CasualConversationsH,1390_02.MP4,0.9333333333333333
CasualConversationsH,1390_14.MP4,0.9333333333333333
CasualConversationsA,1906_02.MP4,1.0
CasualConversationsA,1906_14.MP4,1.0
CasualConversationsA,1888_02.MP4,1.0
CasualConversationsA,1888_14.MP4,1.0
CasualConversationsA,1469_00.MP4,1.0
CasualConversationsA,1469_11.MP4,1.0
CasualConversationsM,0816_06.MP4,0.9333333333333333
CasualConversationsM,0816_07.MP4,0.23333333333333334
CasualConversationsA,1687_02.MP4,0.36666666666666664
CasualConversationsA,1687_13.MP4,0.26666666666666666
CasualConversationsA,1148_01.MP4,1.0
CasualConversationsA,1148_02.MP4,1.0
CasualConversationsH,1169_07.MP4,0.9310344827586207
CasualConversationsH,1169_08.MP4,0.9310344827586207
CasualConversationsA,1189_02.MP4,0.8
CasualConversationsA,1189_08.MP4,0.9655172413793104
CasualConversationsM,0924_06.MP4,0.9
CasualConversationsM,0924_09.MP4,0.8
CasualConversationsM,1027_02.MP4,0.2
CasualConversationsM,1027_13.MP4,0.03333333333333333
CasualConversationsA,1396_02.MP4,1.0
CasualConversationsA,1396_10.MP4,1.0
CasualConversationsA,1711_02.MP4,1.0
CasualConversationsA,1711_08.MP4,0.9666666666666667
CasualConversationsH,1330_07.MP4,1.0
CasualConversationsH,1330_08.MP4,0.9310344827586207
CasualConversationsH,1186_03.MP4,0.6
CasualConversationsH,1186_07.MP4,1.0
CasualConversationsA,1576_02.MP4,0.9666666666666667
CasualConversationsA,1576_04.MP4,0.9655172413793104
CasualConversationsA,1733_02.MP4,1.0
CasualConversationsA,1733_14.MP4,1.0
CasualConversationsA,1753_02.MP4,0.9
CasualConversationsA,1753_11.MP4,1.0
CasualConversationsA,1610_02.MP4,0.5
CasualConversationsA,1610_11.MP4,0.9666666666666667
CasualConversationsH,1171_07.MP4,1.0
CasualConversationsH,1171_11.MP4,1.0
CasualConversationsM,1005_07.MP4,0.9285714285714286
CasualConversationsM,1005_12.MP4,1.0
CasualConversationsA,1318_03.MP4,0.06666666666666667
CasualConversationsA,1318_05.MP4,0.9
CasualConversationsM,0664_01.MP4,0.9
CasualConversationsM,0664_03.MP4,1.0
CasualConversationsA,1811_03.MP4,0.8333333333333334
CasualConversationsA,1811_05.MP4,0.8
CasualConversationsA,1614_02.MP4,0.6666666666666666
CasualConversationsA,1614_13.MP4,0.2
CasualConversationsA,1178_02.MP4,1.0
CasualConversationsA,1178_08.MP4,1.0
CasualConversationsA,1924_02.MP4,0.0
CasualConversationsA,1924_11.MP4,1.0
CasualConversationsA,1846_02.MP4,1.0
CasualConversationsA,1846_04.MP4,1.0
CasualConversationsA,1886_10.MP4,1.0
CasualConversationsA,1886_11.MP4,1.0
CasualConversationsM,0823_01.MP4,0.9333333333333333
CasualConversationsM,0823_12.MP4,0.7333333333333333
CasualConversationsA,1734_01.MP4,1.0
CasualConversationsA,1734_02.MP4,0.8
CasualConversationsM,0942_06.MP4,1.0
CasualConversationsM,0942_07.MP4,1.0
CasualConversationsH,1542_07.MP4,0.9655172413793104
CasualConversationsH,1542_13.MP4,0.6206896551724138
CasualConversationsA,1766_01.MP4,0.7666666666666667
CasualConversationsA,1766_02.MP4,0.5333333333333333
CasualConversationsM,0538_01.MP4,1.0
CasualConversationsM,0538_07.MP4,0.0
CasualConversationsM,0856_06.MP4,1.0
CasualConversationsM,0856_09.MP4,0.8275862068965517
CasualConversationsM,1133_02.MP4,0.06666666666666667
CasualConversationsM,1133_03.MP4,0.4166666666666667
CasualConversationsA,1820_00.MP4,1.0
CasualConversationsA,1820_07.MP4,1.0
CasualConversationsA,1822_02.MP4,0.8666666666666667
CasualConversationsA,1822_13.MP4,0.9333333333333333
CasualConversationsH,1453_02.MP4,0.9
CasualConversationsH,1453_05.MP4,0.9666666666666667
CasualConversationsA,1202_00.MP4,0.6666666666666666
CasualConversationsA,1202_02.MP4,0.6333333333333333
CasualConversationsA,1884_04.MP4,1.0
CasualConversationsA,1884_14.MP4,1.0
CasualConversationsH,1265_02.MP4,1.0
CasualConversationsH,1265_11.MP4,1.0
CasualConversationsA,1537_07.MP4,1.0
CasualConversationsA,1537_08.MP4,0.7666666666666667
CasualConversationsM,0548_01.MP4,1.0
CasualConversationsM,0548_09.MP4,0.7
CasualConversationsH,1184_00.MP4,1.0
CasualConversationsH,1184_02.MP4,0.9666666666666667
CasualConversationsH,1339_07.MP4,1.0
CasualConversationsH,1339_14.MP4,1.0
CasualConversationsA,1737_07.MP4,1.0
CasualConversationsA,1737_11.MP4,1.0
CasualConversationsA,1507_02.MP4,1.0
CasualConversationsA,1507_13.MP4,1.0
CasualConversationsH,1253_01.MP4,0.5666666666666667
CasualConversationsH,1253_10.MP4,1.0
CasualConversationsM,1125_00.MP4,0.9666666666666667
CasualConversationsM,1125_04.MP4,0.9333333333333333
CasualConversationsH,1321_07.MP4,1.0
CasualConversationsH,1321_09.MP4,0.9310344827586207
CasualConversationsA,1729_02.MP4,1.0
CasualConversationsA,1729_04.MP4,0.8333333333333334
CasualConversationsM,0651_02.MP4,0.9
CasualConversationsM,0651_03.MP4,0.9666666666666667
CasualConversationsM,0809_06.MP4,0.8333333333333334
CasualConversationsM,0809_10.MP4,0.7
CasualConversationsH,1202_02.MP4,0.7
CasualConversationsH,1202_09.MP4,1.0
CasualConversationsA,1648_02.MP4,0.9666666666666667
CasualConversationsA,1648_07.MP4,0.9
CasualConversationsH,1382_02.MP4,1.0
CasualConversationsH,1382_08.MP4,1.0
CasualConversationsA,1672_02.MP4,0.8
CasualConversationsA,1672_03.MP4,0.8148148148148148
CasualConversationsA,1356_02.MP4,0.6
CasualConversationsA,1356_03.MP4,0.9333333333333333
CasualConversationsA,1195_00.MP4,0.9333333333333333
CasualConversationsA,1195_02.MP4,0.7
CasualConversationsA,1210_02.MP4,0.9333333333333333
CasualConversationsA,1210_04.MP4,0.8461538461538461
CasualConversationsM,0655_06.MP4,1.0
CasualConversationsM,0655_09.MP4,0.9333333333333333
CasualConversationsA,1751_02.MP4,0.5
CasualConversationsA,1751_08.MP4,1.0
CasualConversationsA,1662_02.MP4,0.5333333333333333
CasualConversationsA,1662_14.MP4,0.16666666666666666
CasualConversationsA,1757_02.MP4,1.0
CasualConversationsA,1757_04.MP4,0.8181818181818182
CasualConversationsA,1975_01.MP4,1.0
CasualConversationsA,1975_02.MP4,0.9666666666666667
CasualConversationsH,1209_00.MP4,1.0
CasualConversationsH,1209_07.MP4,0.8
CasualConversationsH,1167_02.MP4,0.3448275862068966
CasualConversationsH,1167_07.MP4,0.8666666666666667
CasualConversationsA,1964_02.MP4,0.9333333333333333
CasualConversationsA,1964_11.MP4,1.0
CasualConversationsH,1601_08.MP4,0.8333333333333334
CasualConversationsH,1601_14.MP4,0.43333333333333335
CasualConversationsH,1196_00.MP4,0.4
CasualConversationsH,1196_02.MP4,0.9666666666666667
CasualConversationsH,1402_07.MP4,1.0
CasualConversationsH,1402_11.MP4,1.0
CasualConversationsM,0923_03.MP4,1.0
CasualConversationsM,0923_06.MP4,1.0
CasualConversationsH,1482_01.MP4,1.0
CasualConversationsH,1482_13.MP4,1.0
CasualConversationsH,1257_02.MP4,0.9
CasualConversationsH,1257_07.MP4,0.9655172413793104
CasualConversationsA,1933_01.MP4,0.3333333333333333
CasualConversationsA,1933_02.MP4,0.3
CasualConversationsA,1635_02.MP4,1.0
CasualConversationsA,1635_11.MP4,0.9666666666666667
CasualConversationsA,1829_11.MP4,1.0
CasualConversationsA,1829_12.MP4,1.0
CasualConversationsA,1887_00.MP4,0.9333333333333333
CasualConversationsA,1887_02.MP4,0.8
CasualConversationsH,1155_02.MP4,1.0
CasualConversationsH,1155_07.MP4,0.9285714285714286
CasualConversationsM,1090_10.MP4,1.0
CasualConversationsM,1090_12.MP4,1.0
CasualConversationsA,1641_02.MP4,0.9333333333333333
CasualConversationsA,1641_13.MP4,0.8333333333333334
CasualConversationsA,1889_00.MP4,0.9666666666666667
CasualConversationsA,1889_07.MP4,0.9666666666666667
CasualConversationsH,1187_03.MP4,0.8181818181818182
CasualConversationsH,1187_14.MP4,0.9655172413793104
CasualConversationsA,1847_02.MP4,0.9310344827586207
CasualConversationsA,1847_03.MP4,0.9523809523809523
CasualConversationsA,1797_01.MP4,1.0
CasualConversationsA,1797_02.MP4,1.0
CasualConversationsH,1429_02.MP4,0.9666666666666667
CasualConversationsH,1429_09.MP4,0.9333333333333333
CasualConversationsH,1617_02.MP4,0.03333333333333333
CasualConversationsH,1617_13.MP4,0.9333333333333333
CasualConversationsH,1326_00.MP4,0.9655172413793104
CasualConversationsH,1326_02.MP4,1.0
CasualConversationsA,1167_01.MP4,0.2
CasualConversationsA,1167_02.MP4,0.9615384615384616
CasualConversationsA,1425_06.MP4,0.9666666666666667
CasualConversationsA,1425_09.MP4,0.9333333333333333
CasualConversationsA,1382_02.MP4,1.0
CasualConversationsA,1382_14.MP4,1.0
CasualConversationsA,1578_01.MP4,0.9
CasualConversationsA,1578_02.MP4,0.7666666666666667
CasualConversationsA,1955_04.MP4,0.9259259259259259
CasualConversationsA,1955_07.MP4,1.0
CasualConversationsM,0590_05.MP4,1.0
CasualConversationsM,0590_06.MP4,1.0
CasualConversationsA,1869_02.MP4,0.9333333333333333
CasualConversationsA,1869_13.MP4,1.0
CasualConversationsA,2000_02.MP4,0.9666666666666667
CasualConversationsA,2000_14.MP4,1.0
CasualConversationsA,1825_07.MP4,1.0
CasualConversationsA,1825_10.MP4,0.9666666666666667
CasualConversationsA,2004_02.MP4,1.0
CasualConversationsA,2004_13.MP4,1.0
CasualConversationsH,1191_06.MP4,1.0
CasualConversationsH,1191_09.MP4,1.0
CasualConversationsA,1141_00.MP4,0.9642857142857143
CasualConversationsA,1141_02.MP4,1.0
CasualConversationsA,1694_02.MP4,1.0
CasualConversationsA,1694_11.MP4,1.0
CasualConversationsA,1938_02.MP4,1.0
CasualConversationsA,1938_10.MP4,1.0
CasualConversationsM,0539_01.MP4,1.0
CasualConversationsM,0539_07.MP4,1.0
CasualConversationsA,1881_03.MP4,0.9655172413793104
CasualConversationsA,1881_07.MP4,1.0
CasualConversationsM,0698_06.MP4,1.0
CasualConversationsM,0698_08.MP4,0.6666666666666666
CasualConversationsH,1358_23.MP4,0.8275862068965517
CasualConversationsH,1358_24.MP4,0.9333333333333333
CasualConversationsA,1865_02.MP4,0.9333333333333333
CasualConversationsA,1865_10.MP4,1.0
CasualConversationsH,1269_02.MP4,0.9666666666666667
CasualConversationsH,1269_04.MP4,0.7931034482758621
CasualConversationsA,1597_01.MP4,1.0
CasualConversationsA,1597_05.MP4,1.0
CasualConversationsH,1565_08.MP4,1.0
CasualConversationsH,1565_09.MP4,1.0
CasualConversationsA,1409_02.MP4,0.6666666666666666
CasualConversationsA,1409_13.MP4,0.8666666666666667
CasualConversationsA,1759_01.MP4,0.9
CasualConversationsA,1759_02.MP4,0.9666666666666667
CasualConversationsM,0726_01.MP4,1.0
CasualConversationsM,0726_05.MP4,1.0
CasualConversationsM,0967_03.MP4,0.8636363636363636
CasualConversationsM,0967_07.MP4,0.9666666666666667
CasualConversationsM,0582_02.MP4,0.8666666666666667
CasualConversationsM,0582_06.MP4,1.0
CasualConversationsA,1238_02.MP4,0.2
CasualConversationsA,1238_13.MP4,0.7
CasualConversationsA,1461_00.MP4,1.0
CasualConversationsA,1461_02.MP4,0.8666666666666667
CasualConversationsH,1219_02.MP4,0.9230769230769231
CasualConversationsH,1219_06.MP4,0.9333333333333333
CasualConversationsM,0640_01.MP4,0.9333333333333333
CasualConversationsM,0640_04.MP4,1.0
CasualConversationsH,1327_00.MP4,1.0
CasualConversationsH,1327_10.MP4,1.0
CasualConversationsA,1745_07.MP4,0.9666666666666667
CasualConversationsA,1745_09.MP4,1.0
CasualConversationsM,0591_01.MP4,0.9333333333333333
CasualConversationsM,0591_08.MP4,0.9
CasualConversationsM,0605_04.MP4,1.0
CasualConversationsM,0605_06.MP4,0.9666666666666667
CasualConversationsH,1215_02.MP4,1.0
CasualConversationsH,1215_13.MP4,0.7
CasualConversationsH,1524_00.MP4,1.0
CasualConversationsH,1524_12.MP4,1.0
CasualConversationsH,1365_00.MP4,1.0
CasualConversationsH,1365_02.MP4,1.0
CasualConversationsM,0790_07.MP4,1.0
CasualConversationsM,0790_09.MP4,0.1724137931034483
CasualConversationsH,1360_00.MP4,1.0
CasualConversationsH,1360_02.MP4,1.0
CasualConversationsH,1182_04.MP4,0.034482758620689655
CasualConversationsH,1182_11.MP4,0.26666666666666666
CasualConversationsA,1926_01.MP4,0.9
