subset,filename,prediction
CasualConversationsA,1223_02.MP4,0.5699716
CasualConversationsA,1223_09.MP4,0.0032057278
CasualConversationsA,1224_02.MP4,0.47381067
CasualConversationsA,1224_09.MP4,0.0015098882
CasualConversationsA,1225_02.MP4,0.990629
CasualConversationsA,1225_13.MP4,0.76448786
CasualConversationsA,1226_00.MP4,0.8470116
CasualConversationsA,1226_02.MP4,0.9949134
CasualConversationsA,1227_02.MP4,0.6517206
CasualConversationsA,1227_14.MP4,0.0118603585
CasualConversationsA,1228_02.MP4,0.31497547
CasualConversationsA,1228_08.MP4,0.004030259
CasualConversationsA,1229_02.MP4,0.95310885
CasualConversationsA,1229_08.MP4,0.10101431
CasualConversationsA,1230_07.MP4,0.23319581
CasualConversationsA,1230_09.MP4,0.0005183838
CasualConversationsA,1231_02.MP4,0.13185154
CasualConversationsA,1231_03.MP4,0.19843502
CasualConversationsA,1232_00.MP4,0.0056138383
CasualConversationsA,1232_02.MP4,0.801316
CasualConversationsA,1233_02.MP4,0.17113325
CasualConversationsA,1233_09.MP4,0.0014860347
CasualConversationsA,1234_07.MP4,0.01491726
CasualConversationsA,1234_11.MP4,0.007987176
CasualConversationsA,1235_02.MP4,0.062154733
CasualConversationsA,1235_09.MP4,0.008436324
CasualConversationsA,1236_02.MP4,0.1949986
CasualConversationsA,1236_09.MP4,0.029232383
CasualConversationsA,1237_02.MP4,0.9993041
CasualConversationsA,1237_13.MP4,0.976303
CasualConversationsA,1238_02.MP4,0.98414844
CasualConversationsA,1238_13.MP4,0.3362564
CasualConversationsA,1239_02.MP4,0.6395142
CasualConversationsA,1240_02.MP4,0.97011495
CasualConversationsA,1240_08.MP4,0.043582197
CasualConversationsA,1241_02.MP4,0.9990077
CasualConversationsA,1241_03.MP4,0.3909027
CasualConversationsA,1242_02.MP4,0.99408585
CasualConversationsA,1242_10.MP4,0.00013428394
CasualConversationsA,1243_02.MP4,0.99954236
CasualConversationsA,1243_14.MP4,0.14848858
CasualConversationsA,1244_07.MP4,0.9334917
CasualConversationsA,1244_13.MP4,0.9078262
CasualConversationsA,1245_01.MP4,0.025447467
CasualConversationsA,1245_02.MP4,0.9724804
CasualConversationsA,1246_00.MP4,0.5398297
CasualConversationsA,1246_02.MP4,0.85028315
CasualConversationsA,1247_00.MP4,0.000412839
CasualConversationsA,1247_02.MP4,0.9952753
CasualConversationsA,1248_08.MP4,0.004018015
CasualConversationsA,1249_08.MP4,0.036279824
CasualConversationsA,1249_14.MP4,0.063892946
CasualConversationsA,1250_07.MP4,0.006162437
CasualConversationsA,1250_09.MP4,0.016399387
CasualConversationsA,1251_02.MP4,0.99941933
CasualConversationsA,1251_08.MP4,0.6836345
CasualConversationsA,1252_02.MP4,0.38691473
CasualConversationsA,1252_04.MP4,0.45034117
CasualConversationsA,1253_00.MP4,0.99123824
CasualConversationsA,1253_02.MP4,0.9961252
CasualConversationsA,1254_01.MP4,0.38749728
CasualConversationsA,1254_07.MP4,0.07654903
CasualConversationsA,1255_13.MP4,0.30981886
CasualConversationsA,1256_01.MP4,0.043449458
CasualConversationsA,1256_02.MP4,0.9248165
CasualConversationsA,1257_02.MP4,0.9955872
CasualConversationsA,1257_08.MP4,0.0018357786
CasualConversationsA,1258_02.MP4,0.999499
CasualConversationsA,1258_04.MP4,0.33293864
CasualConversationsA,1259_03.MP4,0.9991983
CasualConversationsA,1259_08.MP4,0.9611444
CasualConversationsA,1260_01.MP4,0.25418958
CasualConversationsA,1260_03.MP4,0.99915427
CasualConversationsA,1261_02.MP4,0.815436
CasualConversationsA,1261_08.MP4,0.9540406
CasualConversationsA,1262_00.MP4,0.38671932
CasualConversationsA,1262_07.MP4,0.9263063
CasualConversationsA,1263_02.MP4,0.99197966
CasualConversationsA,1263_11.MP4,0.06961755
CasualConversationsA,1264_01.MP4,0.08455328
CasualConversationsA,1264_02.MP4,0.9982983
CasualConversationsA,1265_02.MP4,0.9979456
CasualConversationsA,1265_09.MP4,0.11108799
CasualConversationsA,1266_01.MP4,0.0015494784
CasualConversationsA,1266_02.MP4,0.9966555
CasualConversationsA,1267_00.MP4,0.007146891
CasualConversationsA,1267_01.MP4,0.97342205
CasualConversationsA,1268_02.MP4,0.41714162
CasualConversationsA,1268_04.MP4,0.1612818
CasualConversationsA,1269_02.MP4,0.95018727
CasualConversationsA,1269_11.MP4,0.000527221
CasualConversationsA,1270_01.MP4,0.22046958
CasualConversationsA,1271_02.MP4,0.5683792
CasualConversationsA,1271_08.MP4,0.048122324
CasualConversationsA,1272_02.MP4,0.998735
CasualConversationsA,1272_04.MP4,0.01597193
CasualConversationsA,1273_02.MP4,0.88279617
CasualConversationsA,1273_13.MP4,0.026303587
CasualConversationsA,1274_02.MP4,0.9887552
CasualConversationsA,1274_13.MP4,0.4489129
CasualConversationsA,1275_02.MP4,0.9889545
CasualConversationsA,1275_04.MP4,0.035321917
CasualConversationsA,1276_02.MP4,0.99751073
CasualConversationsA,1276_04.MP4,0.00041120162
CasualConversationsA,1277_07.MP4,0.94549316
CasualConversationsA,1277_08.MP4,0.052971855
CasualConversationsA,1278_07.MP4,0.98449326
CasualConversationsA,1278_11.MP4,0.12576503
CasualConversationsA,1279_07.MP4,0.0027042292
CasualConversationsA,1280_00.MP4,0.0615188
CasualConversationsA,1280_02.MP4,0.47825766
CasualConversationsA,1281_06.MP4,0.146008
CasualConversationsA,1281_13.MP4,0.09035503
CasualConversationsA,1282_00.MP4,0.00021432652
CasualConversationsA,1282_10.MP4,0.0669424
CasualConversationsA,1283_00.MP4,0.0011550917
CasualConversationsA,1283_07.MP4,0.14591725
CasualConversationsA,1284_02.MP4,0.98413616
CasualConversationsA,1284_13.MP4,0.26780525
CasualConversationsA,1285_01.MP4,0.99986684
CasualConversationsA,1285_07.MP4,0.016979294
CasualConversationsA,1286_02.MP4,0.9829985
CasualConversationsA,1286_09.MP4,0.01222892
CasualConversationsA,1287_02.MP4,0.53350496
CasualConversationsA,1287_08.MP4,0.00074081466
CasualConversationsA,1288_02.MP4,0.6236661
CasualConversationsA,1288_09.MP4,0.08837282
CasualConversationsA,1289_01.MP4,0.0030098788
CasualConversationsA,1289_02.MP4,0.1275108
CasualConversationsA,1290_07.MP4,0.002336145
CasualConversationsA,1290_13.MP4,0.0048528244
CasualConversationsA,1291_02.MP4,0.3683041
CasualConversationsA,1291_08.MP4,0.0007408387
CasualConversationsA,1292_02.MP4,0.0052118325
CasualConversationsA,1293_02.MP4,0.84422743
CasualConversationsA,1293_14.MP4,0.25549167
CasualConversationsA,1294_02.MP4,0.99751383
CasualConversationsA,1294_10.MP4,0.0038464065
CasualConversationsA,1295_01.MP4,0.20182043
CasualConversationsA,1295_02.MP4,0.9978245
CasualConversationsA,1296_00.MP4,0.14228347
CasualConversationsA,1296_02.MP4,0.9891404
CasualConversationsA,1297_01.MP4,0.021508584
CasualConversationsA,1297_02.MP4,0.91657895
CasualConversationsA,1298_02.MP4,0.99507743
CasualConversationsA,1298_09.MP4,0.02053119
CasualConversationsA,1299_02.MP4,0.9788806
CasualConversationsA,1299_11.MP4,0.00013240153
CasualConversationsA,1300_02.MP4,0.9974139
CasualConversationsA,1300_09.MP4,0.0032614104
CasualConversationsA,1301_02.MP4,0.9346833
CasualConversationsA,1301_11.MP4,0.043800727
CasualConversationsA,1302_00.MP4,0.00056653545
CasualConversationsA,1302_02.MP4,0.9955686
CasualConversationsA,1303_02.MP4,0.84791255
CasualConversationsA,1303_03.MP4,0.8352083
CasualConversationsA,1304_02.MP4,0.9879245
CasualConversationsA,1304_09.MP4,0.0029364373
CasualConversationsA,1305_00.MP4,0.06023303
CasualConversationsA,1305_07.MP4,0.049145788
CasualConversationsA,1306_02.MP4,0.99255717
CasualConversationsA,1306_13.MP4,0.79151607
CasualConversationsA,1307_02.MP4,0.47049153
CasualConversationsA,1307_13.MP4,0.01333118
CasualConversationsA,1308_02.MP4,0.99704987
CasualConversationsA,1308_10.MP4,0.82220227
CasualConversationsA,1309_02.MP4,0.88993627
CasualConversationsA,1309_04.MP4,0.6718205
CasualConversationsA,1310_02.MP4,0.8175235
CasualConversationsA,1310_11.MP4,0.024110498
CasualConversationsA,1311_00.MP4,0.012063773
CasualConversationsA,1311_02.MP4,0.65518576
CasualConversationsA,1312_02.MP4,0.61269957
CasualConversationsA,1312_14.MP4,0.009834279
CasualConversationsA,1313_02.MP4,0.053627156
CasualConversationsA,1313_13.MP4,0.00278904
CasualConversationsA,1314_02.MP4,0.6932764
CasualConversationsA,1314_03.MP4,0.11914854
CasualConversationsA,1315_02.MP4,0.8938536
CasualConversationsA,1315_13.MP4,0.08073026
CasualConversationsA,1316_02.MP4,0.9646049
CasualConversationsA,1316_03.MP4,0.853665
CasualConversationsA,1317_02.MP4,0.9841534
CasualConversationsA,1317_09.MP4,0.0003525369
CasualConversationsA,1318_03.MP4,0.9956612
CasualConversationsA,1318_05.MP4,0.97961485
CasualConversationsA,1319_02.MP4,0.243828
CasualConversationsA,1319_13.MP4,0.08296512
CasualConversationsA,1320_02.MP4,0.9850626
CasualConversationsA,1320_13.MP4,0.006168894
CasualConversationsA,1321_02.MP4,0.97888035
CasualConversationsA,1321_13.MP4,0.08444641
CasualConversationsA,1322_02.MP4,0.8442581
CasualConversationsA,1322_03.MP4,0.9656229
CasualConversationsA,1323_02.MP4,0.9548559
CasualConversationsA,1323_09.MP4,0.7873067
CasualConversationsA,1324_02.MP4,0.9967005
CasualConversationsA,1324_11.MP4,0.83115864
CasualConversationsA,1325_02.MP4,0.97691506
CasualConversationsA,1325_09.MP4,0.15507309
CasualConversationsA,1326_02.MP4,0.9969048
CasualConversationsA,1326_11.MP4,0.9989196
CasualConversationsA,1327_02.MP4,0.99563885
CasualConversationsA,1327_04.MP4,0.92778265
CasualConversationsA,1328_07.MP4,0.6799128
CasualConversationsA,1328_14.MP4,0.3425284
CasualConversationsA,1329_00.MP4,0.9932178
CasualConversationsA,1329_02.MP4,0.98571444
CasualConversationsA,1330_01.MP4,0.90205115
CasualConversationsA,1330_02.MP4,0.9851986
CasualConversationsA,1331_09.MP4,0.013858611
CasualConversationsA,1331_12.MP4,0.0007226398
CasualConversationsA,1332_01.MP4,0.005869873
CasualConversationsA,1333_00.MP4,0.00046673315
CasualConversationsA,1333_01.MP4,0.053452734
CasualConversationsA,1334_02.MP4,0.2769094
CasualConversationsA,1334_08.MP4,0.0027348031
CasualConversationsA,1335_01.MP4,0.5461783
CasualConversationsA,1335_02.MP4,0.5358285
CasualConversationsA,1336_01.MP4,0.45817107
CasualConversationsA,1336_02.MP4,0.98127043
CasualConversationsA,1337_01.MP4,0.0007299779
CasualConversationsA,1337_02.MP4,0.43997124
CasualConversationsA,1338_02.MP4,0.9992818
CasualConversationsA,1338_03.MP4,0.2320924
CasualConversationsA,1339_04.MP4,0.98765194
CasualConversationsA,1339_05.MP4,0.10108297
CasualConversationsA,1340_01.MP4,0.01632802
CasualConversationsA,1340_02.MP4,0.870485
CasualConversationsA,1341_02.MP4,0.89391464
CasualConversationsA,1341_11.MP4,0.2111599
CasualConversationsA,1342_07.MP4,0.9136773
CasualConversationsA,1342_09.MP4,0.00023729992
CasualConversationsA,1343_07.MP4,0.8740658
CasualConversationsA,1343_14.MP4,0.046250273
CasualConversationsA,1344_02.MP4,0.9844118
CasualConversationsA,1344_10.MP4,0.007703286
CasualConversationsA,1345_02.MP4,0.99678546
CasualConversationsA,1345_03.MP4,0.26741865
CasualConversationsA,1346_02.MP4,0.60597295
CasualConversationsA,1346_10.MP4,0.018280717
CasualConversationsA,1347_02.MP4,0.98266405
CasualConversationsA,1347_04.MP4,0.032845575
CasualConversationsA,1348_00.MP4,0.04968566
CasualConversationsA,1348_02.MP4,0.9996414
CasualConversationsA,1349_00.MP4,0.012056648
CasualConversationsA,1349_02.MP4,0.9779668
CasualConversationsA,1350_02.MP4,0.95274705
CasualConversationsA,1350_14.MP4,0.0017090794
CasualConversationsA,1351_01.MP4,0.062389813
CasualConversationsA,1351_02.MP4,0.9953841
CasualConversationsA,1352_01.MP4,0.93233407
CasualConversationsA,1352_02.MP4,0.99480534
CasualConversationsA,1353_02.MP4,0.9538001
CasualConversationsA,1353_09.MP4,0.007029131
CasualConversationsA,1354_07.MP4,0.7066331
CasualConversationsA,1354_10.MP4,0.16322178
CasualConversationsA,1355_02.MP4,0.41879678
CasualConversationsA,1355_09.MP4,0.00108542
CasualConversationsA,1356_02.MP4,0.9839919
CasualConversationsA,1356_03.MP4,0.99747133
CasualConversationsA,1357_02.MP4,0.97303516
CasualConversationsA,1357_10.MP4,0.00038330638
CasualConversationsA,1358_02.MP4,0.9889711
CasualConversationsA,1358_09.MP4,0.00010870813
CasualConversationsA,1359_01.MP4,0.027632138
CasualConversationsA,1359_02.MP4,0.3111242
CasualConversationsA,1360_02.MP4,0.91502786
CasualConversationsA,1361_00.MP4,0.03355348
CasualConversationsA,1361_07.MP4,0.41281864
CasualConversationsA,1362_02.MP4,0.9002634
CasualConversationsA,1362_14.MP4,0.080831416
CasualConversationsA,1363_02.MP4,0.598869
CasualConversationsA,1363_08.MP4,0.20184208
CasualConversationsA,1364_02.MP4,0.8022311
CasualConversationsA,1364_13.MP4,0.09666055
CasualConversationsA,1365_02.MP4,0.99855757
CasualConversationsA,1365_08.MP4,0.96657217
CasualConversationsA,1366_02.MP4,0.9793047
CasualConversationsA,1366_03.MP4,0.0041770865
CasualConversationsA,1367_02.MP4,0.6992843
CasualConversationsA,1367_03.MP4,0.15360308
CasualConversationsA,1368_02.MP4,0.5283735
CasualConversationsA,1368_09.MP4,0.011367127
CasualConversationsA,1369_02.MP4,0.5649856
CasualConversationsA,1369_11.MP4,0.15806624
CasualConversationsA,1370_03.MP4,0.90361
CasualConversationsA,1370_10.MP4,0.07941971
CasualConversationsA,1371_02.MP4,0.9491417
CasualConversationsA,1371_09.MP4,0.0072360816
CasualConversationsA,1372_01.MP4,0.4704163
CasualConversationsA,1372_02.MP4,0.99792594
CasualConversationsA,1373_00.MP4,0.23734201
CasualConversationsA,1373_02.MP4,0.9645472
CasualConversationsA,1374_02.MP4,0.9862975
CasualConversationsA,1374_13.MP4,0.86060405
CasualConversationsA,1375_02.MP4,0.35190573
CasualConversationsA,1375_03.MP4,0.9925565
CasualConversationsA,1376_02.MP4,0.2612717
CasualConversationsA,1376_04.MP4,0.022394404
CasualConversationsA,1377_02.MP4,0.97234
CasualConversationsA,1377_04.MP4,0.2577349
CasualConversationsA,1378_02.MP4,0.9976024
CasualConversationsA,1378_14.MP4,0.003605049
CasualConversationsA,1379_02.MP4,0.99429816
CasualConversationsA,1379_11.MP4,0.01528953
CasualConversationsA,1380_01.MP4,0.99970824
CasualConversationsA,1380_13.MP4,0.13874125
CasualConversationsA,1381_01.MP4,0.073604345
CasualConversationsA,1381_07.MP4,0.9884305
CasualConversationsA,1382_02.MP4,0.9997229
CasualConversationsA,1382_14.MP4,0.12885547
CasualConversationsA,1383_02.MP4,0.99793524
CasualConversationsA,1383_04.MP4,0.91868466
CasualConversationsA,1384_02.MP4,0.96190757
CasualConversationsA,1384_10.MP4,0.12722601
CasualConversationsA,1385_02.MP4,0.031723186
CasualConversationsA,1385_03.MP4,0.99227464
CasualConversationsA,1386_01.MP4,0.004720861
CasualConversationsA,1386_02.MP4,0.018144893
CasualConversationsA,1387_02.MP4,0.06089847
CasualConversationsA,1387_10.MP4,0.010954497
CasualConversationsA,1388_00.MP4,0.0063188425
CasualConversationsA,1388_02.MP4,0.053277012
CasualConversationsA,1389_02.MP4,0.025832796
CasualConversationsA,1389_08.MP4,0.0012891126
CasualConversationsA,1390_02.MP4,0.0075068153
CasualConversationsA,1390_08.MP4,0.001682377
CasualConversationsA,1391_10.MP4,0.060319103
CasualConversationsA,1391_13.MP4,0.27073526
CasualConversationsA,1392_02.MP4,0.063985065
CasualConversationsA,1392_14.MP4,0.0355379
CasualConversationsA,1393_00.MP4,0.047521137
CasualConversationsA,1393_02.MP4,0.0960561
CasualConversationsA,1394_07.MP4,0.0012222794
CasualConversationsA,1394_11.MP4,0.00823302
CasualConversationsA,1395_00.MP4,0.014691602
CasualConversationsA,1395_02.MP4,0.36117432
CasualConversationsA,1396_02.MP4,0.59677255
CasualConversationsA,1396_10.MP4,0.048374612
CasualConversationsA,1397_02.MP4,0.8185531
CasualConversationsA,1397_04.MP4,0.00031964525
CasualConversationsA,1398_01.MP4,0.78067756
CasualConversationsA,1398_08.MP4,0.31421283
CasualConversationsA,1399_01.MP4,0.7049255
CasualConversationsA,1399_08.MP4,0.27024096
CasualConversationsA,1400_04.MP4,0.024713006
CasualConversationsA,1400_06.MP4,0.7479786
CasualConversationsA,1401_02.MP4,0.008840288
CasualConversationsA,1401_14.MP4,0.0005900494
CasualConversationsA,1402_02.MP4,0.06108849
CasualConversationsA,1402_03.MP4,0.34245428
CasualConversationsA,1403_02.MP4,0.016402746
CasualConversationsA,1403_04.MP4,0.97259545
CasualConversationsA,1404_07.MP4,0.00071500987
CasualConversationsA,1404_10.MP4,0.0072116726
CasualConversationsA,1405_09.MP4,0.000115213705
CasualConversationsA,1405_12.MP4,0.0014521776
CasualConversationsA,1406_01.MP4,0.2820371
CasualConversationsA,1406_02.MP4,0.9929021
CasualConversationsA,1407_01.MP4,0.63834083
CasualConversationsA,1407_02.MP4,0.99214333
CasualConversationsA,1408_01.MP4,0.92794955
CasualConversationsA,1408_02.MP4,0.9780937
CasualConversationsA,1409_02.MP4,0.9898119
CasualConversationsA,1409_13.MP4,0.76979905
CasualConversationsA,1410_00.MP4,0.00085845735
CasualConversationsA,1410_02.MP4,0.9702269
CasualConversationsA,1411_07.MP4,0.8957418
CasualConversationsA,1411_08.MP4,0.633812
CasualConversationsA,1412_02.MP4,0.9646759
CasualConversationsA,1412_08.MP4,0.9468323
CasualConversationsA,1413_02.MP4,0.974156
CasualConversationsA,1413_09.MP4,0.0040389956
CasualConversationsA,1414_09.MP4,0.0016447199
CasualConversationsA,1414_14.MP4,0.9687633
CasualConversationsA,1415_02.MP4,0.99237245
CasualConversationsA,1415_14.MP4,0.21514803
CasualConversationsA,1416_02.MP4,0.9981014
CasualConversationsA,1416_13.MP4,0.2354756
CasualConversationsA,1417_02.MP4,0.9877712
CasualConversationsA,1417_03.MP4,0.19614454
CasualConversationsA,1418_02.MP4,0.9901953
CasualConversationsA,1418_04.MP4,0.994387
CasualConversationsA,1419_02.MP4,0.99691725
CasualConversationsA,1419_04.MP4,0.5982912
CasualConversationsA,1420_02.MP4,0.9928339
CasualConversationsA,1420_14.MP4,0.18246989
CasualConversationsA,1421_02.MP4,0.71816576
CasualConversationsA,1421_08.MP4,0.0005339333
CasualConversationsA,1422_00.MP4,0.09035117
CasualConversationsA,1422_01.MP4,0.42615062
CasualConversationsA,1423_05.MP4,0.02888912
CasualConversationsA,1424_01.MP4,0.22161861
CasualConversationsA,1424_04.MP4,0.056832016
CasualConversationsA,1425_06.MP4,0.11560494
CasualConversationsA,1425_09.MP4,0.12387534
CasualConversationsA,1426_01.MP4,0.97362506
CasualConversationsA,1426_08.MP4,0.5080839
CasualConversationsA,1427_02.MP4,0.9068827
CasualConversationsA,1427_12.MP4,0.97721237
CasualConversationsA,1428_01.MP4,0.8238085
CasualConversationsA,1428_03.MP4,0.037241552
CasualConversationsA,1429_01.MP4,0.9964708
CasualConversationsA,1429_12.MP4,0.07610643
CasualConversationsA,1430_01.MP4,0.9908141
CasualConversationsA,1430_12.MP4,0.99110425
CasualConversationsA,1431_00.MP4,0.00063327036
CasualConversationsA,1431_01.MP4,0.00034295386
CasualConversationsA,1432_01.MP4,0.00015271304
CasualConversationsA,1432_05.MP4,0.0031893163
CasualConversationsA,1433_01.MP4,0.14736792
CasualConversationsA,1433_07.MP4,0.008824777
CasualConversationsA,1434_01.MP4,0.048454955
CasualConversationsA,1434_04.MP4,0.09561098
CasualConversationsA,1435_01.MP4,0.47856736
CasualConversationsA,1435_07.MP4,0.05814025
CasualConversationsA,1436_01.MP4,0.9639661
CasualConversationsA,1436_09.MP4,0.5140225
CasualConversationsA,1437_01.MP4,0.4493923
CasualConversationsA,1437_11.MP4,0.46761104
CasualConversationsA,1438_00.MP4,0.15429287
CasualConversationsA,1438_01.MP4,0.79954624
CasualConversationsA,1439_01.MP4,0.13146329
